"Year","Depletion","Ensemble.Model","Region"
2008,0.57457175975615,"83","Region 1"
2009,0.579509328889961,"83","Region 1"
2010,0.580678797791863,"83","Region 1"
2011,0.563891006097561,"83","Region 1"
2012,0.589610045264294,"83","Region 1"
2013,0.581844736546455,"83","Region 1"
2014,0.592171294747407,"83","Region 1"
2015,0.594280299767422,"83","Region 1"
2016,0.5620667463455,"83","Region 1"
2017,0.546063172350652,"83","Region 1"
2018,0.541090039296087,"83","Region 1"
2019,0.52812804997072,"83","Region 1"
2020,0.491196023873749,"83","Region 1"
2021,0.507573987125284,"83","Region 1"
2022,0.58467126490079,"83","Region 1"
1954,1,"84","Region 1"
1955,0.995245409991954,"84","Region 1"
1956,0.990522730638235,"84","Region 1"
1957,0.98948232134865,"84","Region 1"
1958,0.986744551786116,"84","Region 1"
1959,0.980701214823927,"84","Region 1"
1960,0.971153846153846,"84","Region 1"
1961,0.961062426596802,"84","Region 1"
1962,0.951145188243389,"84","Region 1"
1963,0.934417033941961,"84","Region 1"
1964,0.923870589333085,"84","Region 1"
1965,0.923073682436702,"84","Region 1"
1966,0.922571033594159,"84","Region 1"
1967,0.900808474304926,"84","Region 1"
1968,0.865010480552752,"84","Region 1"
1969,0.840630919422993,"84","Region 1"
1970,0.840176153081705,"84","Region 1"
1971,0.827452875785404,"84","Region 1"
1972,0.802706104468219,"84","Region 1"
1973,0.779937487790584,"84","Region 1"
1974,0.738790945695941,"84","Region 1"
1975,0.718563405261602,"84","Region 1"
1976,0.769288475965145,"84","Region 1"
1977,0.833763788650462,"84","Region 1"
1978,0.843516353909985,"84","Region 1"
1979,0.820977244354892,"84","Region 1"
1980,0.801969365426696,"84","Region 1"
1981,0.77086447609646,"84","Region 1"
1982,0.758210577155277,"84","Region 1"
1983,0.773844641101278,"84","Region 1"
1984,0.805471854083891,"84","Region 1"
1985,0.817068362814414,"84","Region 1"
1986,0.817347812132235,"84","Region 1"
1987,0.804577558281557,"84","Region 1"
1988,0.811195060524819,"84","Region 1"
1989,0.783915331937291,"84","Region 1"
1990,0.764485237702822,"84","Region 1"
1991,0.773781557985689,"84","Region 1"
1992,0.78440153684262,"84","Region 1"
1993,0.784126090627639,"84","Region 1"
1994,0.787995633086339,"84","Region 1"
1995,0.78709619364708,"84","Region 1"
1996,0.795988512764851,"84","Region 1"
1997,0.793887735724065,"84","Region 1"
1998,0.799853999374283,"84","Region 1"
1999,0.773660632842114,"84","Region 1"
2000,0.776118143459916,"84","Region 1"
2001,0.755804112628377,"84","Region 1"
2002,0.727184667543071,"84","Region 1"
2003,0.690400843881857,"84","Region 1"
2004,0.676495573638559,"84","Region 1"
2005,0.6877154594059,"84","Region 1"
2006,0.691585950679531,"84","Region 1"
2007,0.677034125694418,"84","Region 1"
2008,0.6559582148547,"84","Region 1"
2009,0.662127187577027,"84","Region 1"
2010,0.668166479190101,"84","Region 1"
2011,0.658431003507571,"84","Region 1"
2012,0.677631125508305,"84","Region 1"
2013,0.6653583470217,"84","Region 1"
2014,0.668417748703208,"84","Region 1"
2015,0.671273892566397,"84","Region 1"
2016,0.649319838194883,"84","Region 1"
2017,0.632812920109699,"84","Region 1"
2018,0.624097342576545,"84","Region 1"
2019,0.613642696587468,"84","Region 1"
2020,0.580104648085184,"84","Region 1"
2021,0.591376958372949,"84","Region 1"
2022,0.662239408204438,"84","Region 1"
1954,1,"85","Region 1"
1955,0.991615639399162,"85","Region 1"
1956,0.982387402515019,"85","Region 1"
1957,0.979591065897817,"85","Region 1"
1958,0.97396996143698,"85","Region 1"
1959,0.963336330593584,"85","Region 1"
1960,0.948433136034028,"85","Region 1"
1961,0.930950457911813,"85","Region 1"
1962,0.91058056692436,"85","Region 1"
1963,0.878937199780208,"85","Region 1"
1964,0.856893650207282,"85","Region 1"
1965,0.853021300328192,"85","Region 1"
1966,0.85232145044714,"85","Region 1"
1967,0.821389129920328,"85","Region 1"
1968,0.769250928150251,"85","Region 1"
1969,0.728158736505398,"85","Region 1"
1970,0.720011773205255,"85","Region 1"
1971,0.701650743399853,"85","Region 1"
1972,0.666320567207571,"85","Region 1"
1973,0.632048514097028,"85","Region 1"
1974,0.571145764595561,"85","Region 1"
1975,0.535532994923858,"85","Region 1"
1976,0.59390750074118,"85","Region 1"
1977,0.680631667693505,"85","Region 1"
1978,0.700791677384321,"85","Region 1"
1979,0.673742501153669,"85","Region 1"
1980,0.647879305436948,"85","Region 1"
1981,0.605198626777832,"85","Region 1"
1982,0.583261561505336,"85","Region 1"
1983,0.593347999552556,"85","Region 1"
1984,0.632484710567487,"85","Region 1"
1985,0.65185262644219,"85","Region 1"
1986,0.655429667073383,"85","Region 1"
1987,0.642483704508419,"85","Region 1"
1988,0.654517176088721,"85","Region 1"
1989,0.614626592524812,"85","Region 1"
1990,0.568307581746317,"85","Region 1"
1991,0.576106625835189,"85","Region 1"
1992,0.596735718769617,"85","Region 1"
1993,0.598501805592861,"85","Region 1"
1994,0.601031508432878,"85","Region 1"
1995,0.60392962044087,"85","Region 1"
1996,0.619797398346454,"85","Region 1"
1997,0.61887852010901,"85","Region 1"
1998,0.630992167101828,"85","Region 1"
1999,0.605691766642556,"85","Region 1"
2000,0.609916764540673,"85","Region 1"
2001,0.582902475721516,"85","Region 1"
2002,0.542197563219673,"85","Region 1"
2003,0.50049117217576,"85","Region 1"
2004,0.488750560493762,"85","Region 1"
2005,0.512094846543647,"85","Region 1"
2006,0.521150739948487,"85","Region 1"
2007,0.506725402561854,"85","Region 1"
2008,0.482610438190239,"85","Region 1"
2009,0.482037227360968,"85","Region 1"
2010,0.475534835083439,"85","Region 1"
2011,0.459797510643932,"85","Region 1"
2012,0.489650192554557,"85","Region 1"
2013,0.480960215671893,"85","Region 1"
2014,0.490459125279096,"85","Region 1"
2015,0.498750769453597,"85","Region 1"
2016,0.468490186401427,"85","Region 1"
2017,0.450642683595893,"85","Region 1"
2018,0.443786635404455,"85","Region 1"
2019,0.432197475724284,"85","Region 1"
2020,0.39426315676557,"85","Region 1"
2021,0.402835551103077,"85","Region 1"
2022,0.480135317452327,"85","Region 1"
1954,1,"86","Region 1"
1955,0.993039298311328,"86","Region 1"
1956,0.985679158267991,"86","Region 1"
1957,0.983789713604073,"86","Region 1"
1958,0.979534385871019,"86","Region 1"
1959,0.970915661873057,"86","Region 1"
1960,0.958317607619386,"86","Region 1"
1961,0.944067573549645,"86","Region 1"
1962,0.92854507602709,"86","Region 1"
1963,0.903334518527679,"86","Region 1"
1964,0.885784136182543,"86","Region 1"
1965,0.883738168548295,"86","Region 1"
1966,0.884193293033967,"86","Region 1"
1967,0.857097852529884,"86","Region 1"
1968,0.811480267056453,"86","Region 1"
1969,0.776670951156812,"86","Region 1"
1970,0.772627530264553,"86","Region 1"
1971,0.756658691136645,"86","Region 1"
1972,0.725028526898778,"86","Region 1"
1973,0.694084693693151,"86","Region 1"
1974,0.637706836035434,"86","Region 1"
1975,0.606793300949757,"86","Region 1"
1976,0.667738707833047,"86","Region 1"
1977,0.751792306049605,"86","Region 1"
1978,0.769046605660779,"86","Region 1"
1979,0.742691011846538,"86","Region 1"
1980,0.718381727615114,"86","Region 1"
1981,0.678254639737991,"86","Region 1"
1982,0.659238931577022,"86","Region 1"
1983,0.672410071942446,"86","Region 1"
1984,0.710767565373296,"86","Region 1"
1985,0.727622458793487,"86","Region 1"
1986,0.729958368026644,"86","Region 1"
1987,0.717665000973457,"86","Region 1"
1988,0.728679897024799,"86","Region 1"
1989,0.689759242746416,"86","Region 1"
1990,0.647238832219486,"86","Region 1"
1991,0.658586952842006,"86","Region 1"
1992,0.681271658882025,"86","Region 1"
1993,0.682670495333812,"86","Region 1"
1994,0.685581022691504,"86","Region 1"
1995,0.688360966757403,"86","Region 1"
1996,0.702521605951209,"86","Region 1"
1997,0.700251215992303,"86","Region 1"
1998,0.710562829536568,"86","Region 1"
1999,0.683919694995415,"86","Region 1"
2000,0.686375899280576,"86","Region 1"
2001,0.658123607109855,"86","Region 1"
2002,0.618486696230599,"86","Region 1"
2003,0.576623308231081,"86","Region 1"
2004,0.566424582470308,"86","Region 1"
2005,0.590989295377015,"86","Region 1"
2006,0.598467284904688,"86","Region 1"
2007,0.58234768550034,"86","Region 1"
2008,0.556912125785597,"86","Region 1"
2009,0.557121920580641,"86","Region 1"
2010,0.553119026169497,"86","Region 1"
2011,0.537741237912604,"86","Region 1"
2012,0.567384466489233,"86","Region 1"
2013,0.557921227131102,"86","Region 1"
2014,0.568397690296613,"86","Region 1"
2015,0.57501958141314,"86","Region 1"
2016,0.542531140427346,"86","Region 1"
2017,0.525157422495826,"86","Region 1"
2018,0.518845759955019,"86","Region 1"
2019,0.506125984901613,"86","Region 1"
2020,0.467773043283247,"86","Region 1"
2021,0.483061169252977,"86","Region 1"
2022,0.566114097663676,"86","Region 1"
1954,1,"87","Region 1"
1955,0.995561322043158,"87","Region 1"
1956,0.991298342541436,"87","Region 1"
1957,0.990474866161441,"87","Region 1"
1958,0.988000558113576,"87","Region 1"
1959,0.982467485808723,"87","Region 1"
1960,0.973554879475778,"87","Region 1"
1961,0.964319168866559,"87","Region 1"
1962,0.955452865064695,"87","Region 1"
1963,0.940295133843521,"87","Region 1"
1964,0.93083041200196,"87","Region 1"
1965,0.930409333492246,"87","Region 1"
1966,0.930094024105509,"87","Region 1"
1967,0.909596697044459,"87","Region 1"
1968,0.875906479389133,"87","Region 1"
1969,0.853602585937228,"87","Region 1"
1970,0.854128780849879,"87","Region 1"
1971,0.842164418754014,"87","Region 1"
1972,0.819018141174448,"87","Region 1"
1973,0.797721797300774,"87","Region 1"
1974,0.758697358095736,"87","Region 1"
1975,0.73997210123267,"87","Region 1"
1976,0.789147629846784,"87","Region 1"
1977,0.849540906280768,"87","Region 1"
1978,0.857165630479834,"87","Region 1"
1979,0.83483715018025,"87","Region 1"
1980,0.816402343191885,"87","Region 1"
1981,0.786963003116954,"87","Region 1"
1982,0.775996985856712,"87","Region 1"
1983,0.79230302696146,"87","Region 1"
1984,0.822351601063157,"87","Region 1"
1985,0.832524757427228,"87","Region 1"
1986,0.832105061838582,"87","Region 1"
1987,0.819589977220957,"87","Region 1"
1988,0.825731296919493,"87","Region 1"
1989,0.799907816609278,"87","Region 1"
1990,0.782375666557841,"87","Region 1"
1991,0.792454775034788,"87","Region 1"
1992,0.803206590031182,"87","Region 1"
1993,0.802619521244496,"87","Region 1"
1994,0.806091482999225,"87","Region 1"
1995,0.804711637487127,"87","Region 1"
1996,0.812725739126673,"87","Region 1"
1997,0.810511639697495,"87","Region 1"
1998,0.816026930661514,"87","Region 1"
1999,0.79067693083322,"87","Region 1"
2000,0.79299582505776,"87","Region 1"
2001,0.773341577599152,"87","Region 1"
2002,0.746661333688865,"87","Region 1"
2003,0.711461530320669,"87","Region 1"
2004,0.698668852883433,"87","Region 1"
2005,0.709952324195471,"87","Region 1"
2006,0.713079476237371,"87","Region 1"
2007,0.698224527819384,"87","Region 1"
2008,0.677356752200419,"87","Region 1"
2009,0.683763241366928,"87","Region 1"
2010,0.690352209445288,"87","Region 1"
2011,0.680555555555556,"87","Region 1"
2012,0.69851924646468,"87","Region 1"
2013,0.686269915651359,"87","Region 1"
2014,0.689371078220051,"87","Region 1"
2015,0.691749588654705,"87","Region 1"
2016,0.670120553950384,"87","Region 1"
2017,0.654458682236946,"87","Region 1"
2018,0.646489189379534,"87","Region 1"
2019,0.636370237252446,"87","Region 1"
2020,0.604061420498792,"87","Region 1"
2021,0.617101496028066,"87","Region 1"
2022,0.686432868990189,"87","Region 1"
1954,1,"88","Region 1"
1955,0.992193697474161,"88","Region 1"
1956,0.983723783373255,"88","Region 1"
1957,0.98130057291359,"88","Region 1"
1958,0.976245675357563,"88","Region 1"
1959,0.966442953020134,"88","Region 1"
1960,0.95244797670327,"88","Region 1"
1961,0.936264879984388,"88","Region 1"
1962,0.917893284268629,"88","Region 1"
1963,0.888851482148568,"88","Region 1"
1964,0.868593697980926,"88","Region 1"
1965,0.865422477440525,"88","Region 1"
1966,0.865208158812414,"88","Region 1"
1967,0.83576373823313,"88","Region 1"
1968,0.786124613345117,"88","Region 1"
1969,0.747377092873931,"88","Region 1"
1970,0.74079367966943,"88","Region 1"
1971,0.723315148509395,"88","Region 1"
1972,0.689335035395149,"88","Region 1"
1973,0.656261693900462,"88","Region 1"
1974,0.596864924195651,"88","Region 1"
1975,0.562872257778107,"88","Region 1"
1976,0.622284102150735,"88","Region 1"
1977,0.708084592912486,"88","Region 1"
1978,0.726973959058627,"88","Region 1"
1979,0.699929448285593,"88","Region 1"
1980,0.674386708643746,"88","Region 1"
1981,0.632494358618295,"88","Region 1"
1982,0.611738904170694,"88","Region 1"
1983,0.623231132075472,"88","Region 1"
1984,0.662343564287213,"88","Region 1"
1985,0.680770153139881,"88","Region 1"
1986,0.68374279440022,"88","Region 1"
1987,0.670809943865277,"88","Region 1"
1988,0.682353726511131,"88","Region 1"
1989,0.6426976484544,"88","Region 1"
1990,0.5979013491327,"88","Region 1"
1991,0.6070442941907,"88","Region 1"
1992,0.62858381323921,"88","Region 1"
1993,0.63033552302118,"88","Region 1"
1994,0.632981839484476,"88","Region 1"
1995,0.635736412278232,"88","Region 1"
1996,0.650912846853889,"88","Region 1"
1997,0.649516282872326,"88","Region 1"
1998,0.660989393822095,"88","Region 1"
1999,0.635164130515205,"88","Region 1"
2000,0.63870084429908,"88","Region 1"
2001,0.611182466591971,"88","Region 1"
2002,0.570763656633222,"88","Region 1"
2003,0.528931317952798,"88","Region 1"
2004,0.517734236966325,"88","Region 1"
2005,0.541578383525771,"88","Region 1"
2006,0.550020638265517,"88","Region 1"
2007,0.534817632101878,"88","Region 1"
2008,0.510050588709316,"88","Region 1"
2009,0.50960033152224,"88","Region 1"
2010,0.503939420467478,"88","Region 1"
2011,0.488355954689254,"88","Region 1"
2012,0.518200293780309,"88","Region 1"
2013,0.509164726252314,"88","Region 1"
2014,0.518997574777688,"88","Region 1"
2015,0.526660855036141,"88","Region 1"
2016,0.495510844803492,"88","Region 1"
2017,0.477804409405146,"88","Region 1"
2018,0.471166007905138,"88","Region 1"
2019,0.459158916295997,"88","Region 1"
2020,0.420988247629866,"88","Region 1"
2021,0.431991511373433,"88","Region 1"
2022,0.511622718052738,"88","Region 1"
1954,1,"89","Region 1"
1955,0.993680582152432,"89","Region 1"
1956,0.987103655580336,"89","Region 1"
1957,0.985633307271306,"89","Region 1"
1958,0.981946624803768,"89","Region 1"
1959,0.974228333992877,"89","Region 1"
1960,0.962691106277255,"89","Region 1"
1961,0.949854975457385,"89","Region 1"
1962,0.936367534456355,"89","Region 1"
1963,0.914037435078481,"89","Region 1"
1964,0.89855170661472,"89","Region 1"
1965,0.897224199288256,"89","Region 1"
1966,0.897828348941026,"89","Region 1"
1967,0.87232333169372,"89","Region 1"
1968,0.829690158753903,"89","Region 1"
1969,0.797874201732132,"89","Region 1"
1970,0.795632081446902,"89","Region 1"
1971,0.780708799759048,"89","Region 1"
1972,0.750812596579102,"89","Region 1"
1973,0.721311475409836,"89","Region 1"
1974,0.666990291262136,"89","Region 1"
1975,0.637733723018416,"89","Region 1"
1976,0.697300837671068,"89","Region 1"
1977,0.775573931648644,"89","Region 1"
1978,0.788288513445966,"89","Region 1"
1979,0.76081379239571,"89","Region 1"
1980,0.736175015192291,"89","Region 1"
1981,0.697825020441537,"89","Region 1"
1982,0.681693701285022,"89","Region 1"
1983,0.697192994481955,"89","Region 1"
1984,0.734377502322155,"89","Region 1"
1985,0.749010243197386,"89","Region 1"
1986,0.749494630448515,"89","Region 1"
1987,0.736396020144945,"89","Region 1"
1988,0.745752220605986,"89","Region 1"
1989,0.708711463486551,"89","Region 1"
1990,0.670001347345729,"89","Region 1"
1991,0.683610528015501,"89","Region 1"
1992,0.706799109436547,"89","Region 1"
1993,0.707769901853871,"89","Region 1"
1994,0.709772146391865,"89","Region 1"
1995,0.711053180396246,"89","Region 1"
1996,0.723358897699207,"89","Region 1"
1997,0.720872860449147,"89","Region 1"
1998,0.73067803511125,"89","Region 1"
1999,0.704951131097141,"89","Region 1"
2000,0.707111770051174,"89","Region 1"
2001,0.679816272965879,"89","Region 1"
2002,0.642941270945982,"89","Region 1"
2003,0.603137075452512,"89","Region 1"
2004,0.594550754023571,"89","Region 1"
2005,0.618929185131591,"89","Region 1"
2006,0.624554243192546,"89","Region 1"
2007,0.607106911779809,"89","Region 1"
2008,0.580964071987549,"89","Region 1"
2009,0.5809946955615,"89","Region 1"
2010,0.578373205741627,"89","Region 1"
2011,0.563765520769791,"89","Region 1"
2012,0.592072683316761,"89","Region 1"
2013,0.582125603864734,"89","Region 1"
2014,0.592295839753467,"89","Region 1"
2015,0.597522784052922,"89","Region 1"
2016,0.565152601199683,"89","Region 1"
2017,0.549034248324917,"89","Region 1"
2018,0.543552913011911,"89","Region 1"
2019,0.531005869257235,"89","Region 1"
2020,0.494114783839993,"89","Region 1"
2021,0.512153659344298,"89","Region 1"
2022,0.593604961191318,"89","Region 1"
1954,1,"90","Region 1"
1955,0.993209398924906,"90","Region 1"
1956,0.986075413660339,"90","Region 1"
1957,0.984285669655409,"90","Region 1"
1958,0.980193979723155,"90","Region 1"
